id,title,price,availability,star_rating,category
a7dbb44d-82f1-4196-9ccc-ba7d1a2572d3,Life,31.58,2 ,5,Music
ad8c0d91-7964-4b87-ab4f-295adc95d5e4,Old Records Never Die: One Man's Quest for His Vinyl and His Past,55.66,1 ,2,Music
ed6a4633-fa04-40f9-9985-b0951a03c9cb,Forever Rockers (The Rocker #12),28.80,1 ,3,Music
c551ef47-093f-4cb5-b90d-0f1ff2504011,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",17.93,19 ,3,Default
d50c110b-e94a-49e3-80f2-dc5115aae5ee,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,22.60,19 ,4,Default
3674302c-58fd-4e6d-a815-7144e480ab40,"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,19 ,2,Default
f8c8c4ef-9eaa-4637-a56a-f8d536808282,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,22.50,19 ,3,Default
199d94f8-5a65-4926-bd74-79c2d3fbd504,Aladdin and His Wonderful Lamp,53.13,19 ,3,Default
abbd53ba-cf9b-4522-97aa-1106f8d3f0dd,Penny Maybe,33.29,18 ,3,Default
d63c3054-3584-47b6-9e34-210e3c15cad5,Maude (1883-1993):She Grew Up with the country,18.02,18 ,2,Default
f2f4ef37-e376-4535-8ab1-d0b507c9d615,"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",20.59,16 ,5,Default
b6e70889-9bd4-48ff-b1ee-78e4e2482d4e,Soul Reader,39.58,16 ,2,Default
676eac25-c6b5-4d4b-a982-e2a27b6b48a1,Bossypants,49.46,16 ,2,Default
384229a7-9352-4e33-b017-fdb47ae37672,A World of Flavor: Your Gluten Free Passport,42.95,16 ,1,Default
878c0dcf-e5d1-44e4-b778-4446ba9b54f7,"A Piece of Sky, a Grain of Rice: A Memoir in Four Meditations",56.76,16 ,5,Default
b61ad6d4-5b93-446c-983d-0b065cd3958f,Tracing Numbers on a Train,41.60,15 ,3,Default
d0da4e01-fa03-4565-93be-7966db3a66f0,Thirteen Reasons Why,52.72,15 ,1,Default
f4a48fa4-26d3-4acf-bf48-155af1ea8012,The Secret (The Secret #1),27.37,15 ,4,Default
5bae8bc9-c1af-4984-a4b6-66d8d951f0e4,The Psychopath Test: A Journey Through the Madness Industry,36.00,15 ,2,Default
bda4d072-3e23-4e44-89a8-779e6b020c5b,The Kite Runner,41.82,15 ,4,Default
ef3e969f-e44f-41fb-96d1-345ac38d0c81,The Girl on the Train,55.02,15 ,2,Default
327d3831-2ea4-43dd-953d-9bcca7daa9fa,The Emerald Mystery,23.15,15 ,2,Default
c5a2872b-0f5e-4a89-94bb-e2a3bbe6b89e,The Bridge to Consciousness: I'm Writing the Bridge Between Science and Our Old and New Beliefs.,32.00,15 ,3,Default
74520ef1-db81-4c02-824b-8fdbb1f842a9,The Art of War,33.34,15 ,5,Default
f4685f1b-5afd-4e73-9c10-8d14fa73d284,Secrets and Lace (Fatal Hearts #1),20.27,15 ,1,Default
a318b4df-0902-4446-9caf-87f7e94cf06f,Romero and Juliet: A Tragic Tale of Love and Zombies,36.94,15 ,1,Default
fc957551-da7e-4253-9859-eec85164a39d,Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form,41.06,15 ,1,Default
b973a8ba-be7a-4317-adb9-b07e2d828d23,Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children #1),10.76,15 ,1,Default
95893e98-201c-444c-a7a3-fda5c7efe739,Large Print Heart of the Pride,19.15,15 ,2,Default
46802d26-55c6-482e-aac9-2b8936785dcf,Grumbles,22.16,15 ,2,Default
a0564856-767c-4bd2-b0d3-722d9f8caf9d,First Steps for New Christians (Print Edition),29.00,15 ,1,Default
2622f522-5f37-4902-b4ee-8e39a0c50c56,Eureka Trivia 6.0,54.59,15 ,4,Default
4b1e0645-847e-4e3c-b681-c6f8b4fcc0bf,Drive: The Surprising Truth About What Motivates Us,34.95,15 ,4,Default
b1c358c7-b0c4-4450-884a-d90698ad0163,Done Rubbed Out (Reightman & Bailey #1),37.72,15 ,5,Default
03f0c285-a793-4d53-be34-b4d7e08874dc,Beauty Restored (Riley Family Legacy Novellas #3),11.11,15 ,2,Default
d2562444-f669-454a-b697-c46036328e95,Ayumi's Violin,15.48,15 ,2,Default
81bf4300-3102-4e6c-b6a7-3e6f35396bdd,Anonymous,46.82,15 ,4,Default
dfa034fd-3b72-4dc2-b489-2ce524df2bb4,Amy Meets the Saints and Sages,18.46,15 ,3,Default
cf72bb9f-64e2-4c60-b181-ed41a057afe1,Amatus,50.54,15 ,5,Default
950413ac-b860-4006-8f6c-fda07c5c10ba,V for Vendetta (V for Vendetta Complete),37.10,14 ,4,Default
2747a05e-b5fa-484e-869a-3e712c07e2dd,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",45.95,14 ,2,Default
329aef8d-398a-4123-bcdb-f15ac56027dc,The Wright Brothers,56.80,14 ,4,Default
ba662225-d7cd-4f90-95fe-17318c75f6bf,The Songs of the Gods,44.48,14 ,5,Default
106cf04a-ab38-45c9-b8e8-f4e8305946c4,The Rosie Project (Don Tillman #1),54.04,14 ,1,Default
9cff3cdd-b4fe-4ab4-85da-52fb50bc3f62,The Power of Habit: Why We Do What We Do in Life and Business,16.88,14 ,3,Default
724aa566-58e7-4926-a968-b594a386a002,Steve Jobs,39.50,14 ,5,Default
3b34ba10-bdf7-459c-bf6b-1e3cf8fe3505,Luckiest Girl Alive,49.83,14 ,3,Default
db68ec89-bbcb-4a72-b2af-3a54ee08427f,"Living Leadership by Insight: A Good Leader Achieves, a Great Leader Builds Monuments",46.91,14 ,4,Default
0270aad9-b0b2-4c41-bdde-b1b6e77aea1d,Lady Midnight (The Dark Artifices #1),16.28,14 ,5,Default
3047585f-8c26-4ba5-b896-38fb555ed29d,"Hush, Hush (Hush, Hush #1)",47.02,14 ,3,Default
3c6a3ce0-41e4-4544-b531-f311308740e3,Greek Mythic History,10.23,14 ,5,Default
f1f4186a-a4c9-43d0-9f98-ec760682ae25,Every Last Word,46.47,14 ,3,Default
a7623982-0296-4700-aa04-cc57e446e255,Daily Fantasy Sports,36.58,14 ,1,Default
c278effb-084c-4bb6-9c3d-5dcb34a24c03,Clockwork Angel (The Infernal Devices #1),44.14,14 ,1,Default
e9ae9efe-62d6-4b40-98d7-fd82e018b2b9,City of Fallen Angels (The Mortal Instruments #4),11.23,14 ,4,Default
d4cadbab-efff-47c5-814b-5f794f79ea1a,City of Bones (The Mortal Instruments #1),43.28,14 ,1,Default
1f7fbaa4-c88f-48b7-9f2b-aa3d558fb447,City of Ashes (The Mortal Instruments #2),47.27,14 ,1,Default
f7589b98-37ab-43f9-b5df-b06363b028e9,"Carry On, Warrior: Thoughts on Life Unarmed",31.85,14 ,3,Default
a3b5c37b-a229-49a4-aec1-abbdbcda19c5,Carrie,46.23,14 ,2,Default
d1d548d9-1bd4-466d-9425-e659254140d9,Angels & Demons (Robert Langdon #1),51.48,14 ,3,Default
2e24094b-99c4-4034-b034-edd2ba83e775,"The Three Searches, Meaning, and the Story",13.33,13 ,3,Default
e4c5c5c3-ff54-48d8-b2b8-505a21397c69,Raspberry Pi Electronics Projects for the Evil Genius,49.67,12 ,4,Default
10727b3b-473e-4daf-8708-cb73ce1b9ef0,How to Speak Golf: An Illustrated Guide to Links Lingo,58.32,12 ,5,Default
1dfca6a8-eb74-4940-985e-858cd3030f13,Eleanor & Park,56.51,12 ,5,Default
d774b550-66c4-404a-bff4-15af507a7a84,Troublemaker: Surviving Hollywood and Scientology,48.39,11 ,2,Default
2ef6a82f-f1a1-4a64-b50d-fe5d445e3f4e,Adultery,20.88,11 ,5,Default
76620c0c-7b7a-4f6b-8444-47f763311e60,Unlimited Intuition Now,58.87,9 ,4,Default
b4993df2-65b5-4fbe-8e8c-4a5caefb3492,Underlying Notes,11.82,9 ,2,Default
ad6f4b3e-65d9-4005-97fa-2e12769a6b95,The New Brand You: Your New Image Makes the Sale for You,44.05,9 ,5,Default
7cb59ae9-ea3b-4851-9c3c-31a2c1aed5ba,The Flowers Lied,16.68,9 ,2,Default
8223efab-8292-47c7-868a-7f02de5ce451,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",10.41,9 ,4,Default
f3c5dc94-6a22-4ece-aa50-18f7a882bc96,Modern Day Fables,47.44,9 ,2,Default
fe414fef-0273-4161-b147-4794774350f2,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),43.62,8 ,5,Default
9bbeb878-6c80-46c2-ae38-3dacc1f67a98,The Martian (The Martian #1),41.39,8 ,2,Default
87466d07-b440-4fc7-ab40-0dfa17fa5f5d,Left Behind (Left Behind #1),40.72,8 ,2,Default
8c05713d-acc1-485e-a461-8207ee7331f2,John Vassos: Industrial Design for Modern Life,20.22,8 ,4,Default
b1f1db90-b1ec-455c-848b-45156f345e9a,I'll Give You the Sun,56.48,8 ,1,Default
5fa4bca2-787c-4722-a0b2-fd739da68c64,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,52.86,8 ,2,Default
f6988c31-cee2-4513-833c-cab4e7b3c08f,Ender's Game (The Ender Quintet #1),43.64,8 ,1,Default
24b4aeb7-9a03-415e-878c-6e93aec00c7c,Death by Leisure: A Cautionary Tale,37.51,8 ,4,Default
4177fc32-9c0b-4f40-8d0f-38d6eadfcd0c,Wildlife of New York: A Five-Borough Coloring Book,22.14,7 ,2,Default
290a2fa2-1ad4-4e33-9538-db258d33449f,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,34.72,7 ,1,Default
6b24a796-859e-42f6-b0df-29e0ec7dea14,The Great Gatsby,36.05,7 ,4,Default
71ad3993-4100-49a6-808c-ff1924cf8262,The Good Girl,49.03,7 ,3,Default
08fc549b-9a1f-4cb2-aeaf-7cf320ffaea9,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,33.17,7 ,4,Default
c6aa74d1-3406-45c6-bd45-e7d80ff2389b,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,20.90,7 ,2,Default
8c6898f0-f2ea-4b9c-b983-b0a1c4f7049a,Life of Pi,13.22,7 ,4,Default
8aff6f56-d5c9-4914-a92a-dc89e7dd7aab,The Sound Of Love,57.84,6 ,5,Default
70cf8edd-4cf9-4252-9b4a-02401faa7adc,The Perks of Being a Wallflower,55.02,6 ,3,Default
bd1b3386-6ab8-43d8-8f7e-233484627fbd,The Makings of a Fatherless Child,31.58,6 ,2,Default
dbc9fc3e-ffed-4a52-8cd3-3f762f8406f8,The Hobbit (Middle-Earth Universe),17.80,6 ,5,Default
f9f211ec-bfcc-4616-95b8-a2c5505f1a63,The Fellowship of the Ring (The Lord of the Rings #1),10.27,6 ,2,Default
139b7ab7-d305-4c94-b385-80cc0699e99f,Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,30.60,6 ,3,Default
2a0fbbb6-fd6d-4957-9cf3-9193db3f9fd4,Musicophilia: Tales of Music and the Brain,46.58,6 ,1,Default
bce5f557-5a90-47d7-ae8e-0cdb3103c3bc,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,53.68,5 ,4,Default
ca4c7b79-ed56-4a9a-8c16-386f078a7639,The Fault in Our Stars,47.22,5 ,1,Default
cee49aa8-1a7c-4fe2-ad78-424c43e6ed20,The Dream Thieves (The Raven Cycle #2),34.50,5 ,1,Default
f60bad5a-b667-4722-ad14-41cbf5ef2657,The 5th Wave (The 5th Wave #1),11.83,5 ,2,Default
1a3e3043-b091-4566-b0da-94928d5fe713,Shiver (The Wolves of Mercy Falls #1),16.23,5 ,5,Default
71426576-88d2-4006-8b4e-7fbd62463f21,Remember Me?,11.48,5 ,3,Default
0dd3fe36-f7f4-4cad-b140-e76b76f3a7f1,If I Stay (If I Stay #1),38.13,5 ,5,Default
7da894f1-440a-447e-8ab5-679c14c1f922,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),36.55,5 ,2,Default
33e45ce5-a4d2-4e5b-b5d0-8c07a8434fc3,Harry Potter and the Deathly Hallows (Harry Potter #7),23.32,5 ,1,Default
06ab4b91-ebb7-4b93-b24e-6a3c5debc7fb,Fool Me Once,16.96,5 ,1,Default
7625fc0b-afde-47f9-8f9e-6d6890554766,Drama,38.70,5 ,2,Default
28ab26da-a440-4d60-9ce7-4d5345dea88d,"Blue Lily, Lily Blue (The Raven Cycle #3)",34.13,5 ,5,Default
2ece8190-a638-433c-aafe-93254c7f193b,Alight (The Generations Trilogy #2),58.59,5 ,4,Default
e07bdeb8-505a-4817-afd6-1bb3698957d7,Vogue Colors A to Z: A Fashion Coloring Book,52.35,4 ,4,Default
dbaf2fd5-86f1-4992-b4d1-dc422a42cd72,The Shining (The Shining #1),27.88,4 ,3,Default
cbaf6119-ce77-4328-ba8f-14c46e3987fe,The Hunger Games (The Hunger Games #1),29.85,4 ,5,Default
50edb7b7-40f7-4a61-926e-fc7879546f71,Outlander (Outlander #1),19.67,4 ,5,Default
75183a8a-d2e0-49a9-a91f-e2d2e9dc2be5,Mockingjay (The Hunger Games #3),20.44,4 ,4,Default
5f953680-612c-4edf-b5bc-3a4f2d5049ea,Harry Potter and the Sorcerer's Stone (Harry Potter #1),13.90,4 ,3,Default
e4f642cc-6bd1-454a-96ec-67b0d86c1ba2,Confessions of a Shopaholic (Shopaholic #1),48.94,4 ,2,Default
b8532791-693c-454f-b2da-11284fffca54,Zero History (Blue Ant #3),34.77,3 ,1,Default
d818a805-0a63-460a-9638-ed4c97d21dd5,World War Z: An Oral History of the Zombie War,21.80,3 ,1,Default
4922f0e7-f4c2-436d-aa10-1abd2c0e809c,Wild: From Lost to Found on the Pacific Crest Trail,46.02,3 ,3,Default
84bb4802-1545-42ec-a9ce-1ef391871477,"Where'd You Go, Bernadette",18.13,3 ,1,Default
c96892c4-ca32-42d1-aa5e-a4fe399d26a9,Twilight (Twilight #1),41.93,3 ,2,Default
1bde30a9-7741-4609-82e9-bd68966b0e56,The Paris Wife,36.80,3 ,3,Default
8e5cc18b-fbe4-47a2-849f-18ff7e087213,The Maze Runner (The Maze Runner #1),20.93,3 ,1,Default
fa443ad7-037d-4abd-92df-3a4ebbf9c7e7,The Lover's Dictionary,58.09,3 ,2,Default
28dfa07c-90da-4481-a134-c48180009d5e,The Goldfinch,43.58,3 ,3,Default
45e12548-26bd-4948-aa7d-0444a6e89620,The Giver (The Giver Quartet #1),12.30,3 ,1,Default
173098fe-9bbc-48a6-aab0-2d953318182e,The Girl Who Played with Fire (Millennium Trilogy #2),22.14,3 ,2,Default
158ca22a-b734-4623-ab70-c12e8144e8ec,The Demon-Haunted World: Science as a Candle in the Dark,52.25,3 ,4,Default
d41a17eb-8ace-46e3-b976-7f1286986396,The Book Thief,53.49,3 ,2,Default
6e791e72-7b80-434f-a5a0-5ff5ea5f4527,The Autobiography of Malcolm X,23.43,3 ,2,Default
73547208-392b-4089-acdf-2c52d53dda27,Shopaholic & Baby (Shopaholic #5),46.45,3 ,2,Default
abde3c4b-84ae-4647-b7cb-1295f444a7f9,Quiet: The Power of Introverts in a World That Can't Stop Talking,43.55,3 ,1,Default
02510e38-84a5-4ccd-8394-cdbedb27a2ae,Packing for Mars: The Curious Science of Life in the Void,56.68,3 ,2,Default
b896f0f7-592f-42d7-bcb6-4e1645fb16c1,Orange Is the New Black,24.61,3 ,2,Default
067b667e-cf9c-47d3-b8a8-7f348341161f,One for the Money (Stephanie Plum #1),32.87,3 ,2,Default
fc3a6019-b658-4e8d-98a1-33b1506f4b1f,Morning Star (Red Rising #3),29.40,3 ,1,Default
5fdbb832-da20-40a7-bd69-93a989b2ab25,Life After Life,26.13,3 ,2,Default
40c8d432-cce7-4464-b554-66933cd6f117,"Lean In: Women, Work, and the Will to Lead",25.02,3 ,1,Default
db6e3924-bbab-448a-865c-26ae8f079941,Is Everyone Hanging Out Without Me? (And Other Concerns),20.11,3 ,3,Default
baf136f8-b4cd-4b3b-986e-d8cde1b5ef60,Gone Girl,37.60,3 ,5,Default
f6bf11bf-fd9a-4973-a67b-90c52d43e929,Fellside,38.62,3 ,1,Default
bd277737-62df-44b2-b5de-85a8ed5c6afe,Eclipse (Twilight #3),18.74,3 ,1,Default
a98aebf1-cdff-4da1-b396-8344380ac8d9,Dracula,52.62,3 ,3,Default
6e1e806d-4b55-49bb-b24f-999a3cb8a870,Dead Wake: The Last Crossing of the Lusitania,39.24,3 ,5,Default
43d11290-d3ad-438b-933b-833ad22ff243,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",17.81,3 ,1,Default
0eb85339-21f5-40bf-87cf-5e7ab68029cb,Dark Places,23.90,3 ,5,Default
275f9fb1-d22a-41ea-9d07-71b083b37736,Breaking Dawn (Twilight #4),35.28,3 ,5,Default
934f33ef-43b0-40f1-8d0b-c1af58858409,Beautiful Creatures (Caster Chronicles #1),21.55,3 ,5,Default
16980acd-a7ba-47de-bdd8-dd3128600a43,A Visit from the Goon Squad,14.08,3 ,5,Default
1e40be1a-9190-469a-9990-35156ca8e74c,The Zombie Room,19.69,1 ,5,Default
76488470-469c-4e08-9217-f4a1670ad4a6,The Name of the Wind (The Kingkiller Chronicle #1),50.59,1 ,3,Default
4a6ffe80-d5f4-4c9b-a340-a59f154d11ca,Taking Shots (Assassins #1),18.88,1 ,2,Default
7c264f0b-ef5a-4680-8196-6943c7631da0,Shatter Me (Shatter Me #1),42.40,1 ,1,Default
0c25695c-6654-4f19-a33c-434c09aa3ef2,Paradise Lost (Paradise #1),24.96,1 ,1,Default
dd91717c-06e8-4fa0-b0f7-d521d35d6047,On the Road (Duluoz Legend),32.36,1 ,3,Default
5d5be165-d8fa-476c-b8e9-aeeadd474c91,Jane Eyre,38.43,1 ,5,Default
b82c28b6-3d0d-4dc2-993c-a6feeab7d575,Frankenstein,38.00,1 ,2,Default
ceac0f48-390f-4a18-a7d3-1bcd22b33a74,Mesaerion: The Best Science Fiction Stories 1800-1849,37.59,19 ,1,Science Fiction
2dcd292c-9ef1-40f6-b51e-5fec77850169,Join,35.67,16 ,5,Science Fiction
8941a090-0ca8-4b22-93d9-f28a182db1e9,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",43.30,15 ,4,Science Fiction
f99bb5a2-591e-499a-be36-768e95645cff,The Project,10.65,15 ,1,Science Fiction
3c1c696b-23d6-4ff3-89b7-bcd5a4614a51,Soft Apocalypse,26.12,15 ,2,Science Fiction
e32d37d7-f56b-4bf4-bb25-451c589acda7,Sleeping Giants (Themis Files #1),48.74,11 ,1,Science Fiction
15dca516-37a4-4a3b-a2a5-f1c487596d00,Arena,21.36,11 ,4,Science Fiction
613e96cb-8616-4ed5-91d2-f42c1655e6fc,Foundation (Foundation (Publication Order) #1),32.42,5 ,1,Science Fiction
172a6f04-86fd-4a64-92ea-54d900dd6801,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),10.92,3 ,1,Science Fiction
4b00fd81-78f2-4d6c-86ae-a38a974ffa5a,Ready Player One,19.07,3 ,4,Science Fiction
4df1597f-59e9-4c11-ab1d-207867b846eb,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",33.26,3 ,2,Science Fiction
65072497-c6d9-4e92-a2ef-b1c6df294839,Dune (Dune #1),54.86,3 ,1,Science Fiction
f4eae5ff-ba34-4320-b73e-e78bdf1241dd,Do Androids Dream of Electric Sheep? (Blade Runner #1),51.48,3 ,1,Science Fiction
fc271339-599c-4b55-bce8-826abb53e692,Three Wishes (River of Time: California #1),44.18,1 ,2,Science Fiction
851f7d4b-fee2-46a2-beed-00928dc70a37,The Last Girl (The Dominion Trilogy #1),36.26,1 ,2,Science Fiction
ed8eacf9-bfc7-400a-b858-5950d404feb4,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),34.96,1 ,4,Science Fiction
be045bb7-9758-45c5-8c75-e3dcb80671ef,The Book of Basketball: The NBA According to The Sports Guy,44.84,3 ,5,Sports and Games
ef254e60-cee5-460a-8ff2-33f5da9b4c1d,"Friday Night Lights: A Town, a Team, and a Dream",51.22,3 ,3,Sports and Games
0ec07291-4977-4639-8355-b86df6186b4c,Sugar Rush (Offensive Line #2),24.42,2 ,1,Sports and Games
a080a2cd-2460-495d-8ec6-81ce2b4393ac,Settling the Score (The Summer Games #1),44.91,1 ,2,Sports and Games
cd4898df-5208-43d6-9b52-942f7373eafa,Icing (Aces Hockey #2),40.44,1 ,4,Sports and Games
74df9190-dcca-409a-be55-4999203d96a0,The Torch Is Passed: A Harding Family Story,19.09,16 ,1,Add a comment
ce5e6f80-71b5-4dd5-80d0-6fdcaefa2259,"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",23.89,16 ,4,Add a comment
0dd0ea02-3faa-44b2-88e1-56cbe5e8edfb,The Art Forger,40.76,16 ,3,Add a comment
4deca583-408b-4fbc-976c-692badc6b3e5,On a Midnight Clear,14.07,16 ,3,Add a comment
a0a8fdde-9a63-4374-881e-86902cb5f885,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),53.90,16 ,2,Add a comment
d6028263-8e99-4be4-9253-8b0c01858a7f,"Shobu Samurai, Project Aryoku (#3)",29.06,15 ,3,Add a comment
8c25a2d8-3965-4db0-9b6f-6ec9475cf16b,Modern Romance,28.26,15 ,5,Add a comment
898d0492-9c01-4795-8fd3-0927cc81f358,The White Queen (The Cousins' War #1),25.91,14 ,5,Add a comment
a2aa6ef0-b7a8-44cc-bfec-04af601ad5a1,The Song of Achilles,37.40,14 ,5,Add a comment
029d327b-8619-4151-aa5c-5b35a214d2b6,The Immortal Life of Henrietta Lacks,40.67,14 ,2,Add a comment
feb523d5-aad6-4f9a-9ec9-d7e7588ed1f1,The Dovekeepers,48.78,14 ,1,Add a comment
7558f800-c8a3-45ee-8195-e3a35b3db8eb,More Than Music (Chasing the Dream #1),37.61,14 ,2,Add a comment
67b3f759-fcc6-4dbd-b94d-4f7f0bed6473,Code Name Verity (Code Name Verity #1),22.13,14 ,4,Add a comment
acb70b3f-01e9-4ad0-bee4-1737855a2ea8,Cell,20.29,14 ,4,Add a comment
fe0fe387-ac6c-4146-ae80-b05627461634,Angels Walking (Angels Walking #1),34.20,14 ,2,Add a comment
1e204b03-29e7-4c59-9959-4e96c29511f2,"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",56.48,14 ,2,Add a comment
15a80ab0-d5e6-4552-af10-fbbbd14f072c,A People's History of the United States,40.79,14 ,2,Add a comment
82910f58-3645-4d0c-b6b7-44c18528fbbb,A Brush of Wings (Angels Walking #3),55.51,14 ,1,Add a comment
c1f39820-9da5-4bd9-8ced-3b2a7182e922,Rook,37.86,13 ,4,Add a comment
f1c5e7c8-0367-4109-b568-153a723de2b8,The Midnight Watch: A Novel of the Titanic and the Californian,26.20,12 ,1,Add a comment
d1995fa1-fca0-46b4-b844-1daf7059b99f,The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,59.15,12 ,4,Add a comment
6996901c-8351-4a8d-b3ad-3b8f102ee113,The Children,11.88,12 ,3,Add a comment
f90fdbdb-b419-4efb-ac13-ed28de8b7f61,One with You (Crossfire #5),15.71,12 ,4,Add a comment
c044ca53-6608-42a3-b26c-926e20c08b20,Without Shame,48.27,9 ,5,Add a comment
e7efff9b-139e-44db-a1d4-d82a1e27ffb5,Watchmen,58.05,9 ,4,Add a comment
c5afc52c-f945-462d-9658-4ee6fab94e0b,A Hero's Curse (The Unseen Chronicles #1),50.49,9 ,3,Add a comment
b2df0ede-85ff-42c0-ba92-25f236e74aa1,23 Degrees South: A Tropical Tale of Changing Whether...,35.79,9 ,2,Add a comment
ba9348b4-9d83-4c98-8953-a06b51a9b759,The Glass Castle,16.24,7 ,1,Add a comment
36c55bbc-187d-4f2a-881a-2113e2264874,The Drowning Girls,35.67,7 ,3,Add a comment
881ceb7f-ba1e-47d3-9e81-40c52a0d1f03,Team of Rivals: The Political Genius of Abraham Lincoln,20.12,7 ,5,Add a comment
9d092922-a654-489d-a9c1-c4f48f535afb,John Adams,57.43,7 ,4,Add a comment
d692384a-3b99-4db2-8212-823446d0b767,Good in Bed (Cannie Shapiro #1),37.05,7 ,5,Add a comment
fe2cff56-2e47-49aa-8770-774cd7c88609,The Joy of Cooking,43.27,6 ,4,Add a comment
5c374716-f311-4e11-9e68-a30d90a68219,The Golden Compass (His Dark Materials #1),18.77,6 ,1,Add a comment
9707c77c-2aba-452b-98cd-885ba1ef6aeb,The God Delusion,46.85,6 ,3,Add a comment
320ac80f-5997-445d-b6f2-f6a58ca589c1,Pride and Prejudice,19.27,6 ,4,Add a comment
6249706f-2f64-4efc-81f1-33495ecef13e,Mere Christianity,48.51,6 ,3,Add a comment
b7db82fd-5d61-4c8b-98c2-5230889b2b29,Fun Home: A Family Tragicomic,56.59,6 ,4,Add a comment
7d841a4e-6db7-4fa9-bd91-c867a4cc18f7,The Raven King (The Raven Cycle #4),30.57,5 ,2,Add a comment
18cfa102-4a0e-4a7a-910d-9e2cec30aa5c,Find Her (Detective D.D. Warren #8),22.37,5 ,1,Add a comment
7d7079c8-b9ff-4c19-b8e9-f1134adfb0f8,Evicted: Poverty and Profit in the American City,42.27,5 ,1,Add a comment
1b13316b-4b59-4fb1-93db-7f9111c4981f,A Game of Thrones (A Song of Ice and Fire #1),46.42,5 ,2,Add a comment
4dd3b6fa-7ffa-4182-b172-84cae6eb4650,A Clash of Kings (A Song of Ice and Fire #2),10.79,5 ,3,Add a comment
e5bcaef1-977d-4e8f-ae03-8ab2f0537463,The Tipping Point: How Little Things Can Make a Big Difference,10.02,3 ,2,Add a comment
be44e332-2cd2-4638-8d9f-96dad575f88e,The Rest Is Noise: Listening to the Twentieth Century,34.77,3 ,1,Add a comment
1db2aefa-b94d-479c-a66b-c481841e1956,The Purpose Driven Life: What on Earth Am I Here for?,37.19,3 ,3,Add a comment
88dbaeef-c198-4820-8c23-bc037f90377d,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),47.80,3 ,3,Add a comment
85f3e479-576a-4618-ad62-a18fffcfa1ff,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),57.48,3 ,1,Add a comment
c206e531-9636-4087-a513-07eaa0f93e90,"The End of Faith: Religion, Terror, and the Future of Reason",22.13,3 ,4,Add a comment
09e5dd10-3bd7-46c0-a174-892193463edb,The Complete Poems,41.32,3 ,5,Add a comment
338ff67d-633f-41c8-9a52-b3f64bb59047,The Catcher in the Rye,24.55,3 ,1,Add a comment
1e9c6de9-77da-4af7-b075-46ff12121e96,The Case for Christ (Cases for Christianity),47.84,3 ,1,Add a comment
54331292-f5a9-47c0-8c7b-3e54c0f08c52,The Blind Side: Evolution of a Game,53.71,3 ,5,Add a comment
8f6bf4db-2853-4c53-94da-ff960e288088,Seven Days in the Art World,52.33,3 ,2,Add a comment
9c3da238-fd7d-494e-a1f6-aad9f2094970,Sarah's Key,46.29,3 ,1,Add a comment
c800f739-9e05-4808-958a-6ea1a14a8655,Rogue Lawyer (Rogue Lawyer #1),50.11,3 ,3,Add a comment
c4c471f5-f633-492a-99d0-eb1eb7b2d484,Manuscript Found in Accra,34.98,3 ,2,Add a comment
65274512-98dd-474d-9ec8-783af4a4ae7f,Fire Bound (Sea Haven/Sisters of the Heart #5),21.28,3 ,4,Add a comment
7153f3d2-2222-430b-aa03-4fece1059abc,Cosmos,36.17,3 ,2,Add a comment
e40f55cc-7eaa-4ce1-8c2a-7741f7ae9e16,#GIRLBOSS,50.96,3 ,1,Add a comment
